title,view_count,like_count,channel_name,published
[#캔모아] 엄마의 과도한 절약 습관이 원인?! 오박사가 심각하게 조언한 위기의 상태♨♨  | 요즘 육아 금쪽같은 내새끼 186 회,1719093,10980,play 채널A,2024-04-06T12:50:02Z
남편의 아내 집착 #금쪽같은내새끼,143259,879,채널에이드: 채널A Drama & Enjoy,2024-08-13T10:30:14Z
보는 사람도 심장 떨리는 금쪽이 공격성 #금쪽같은내새끼,73395,823,채널A WORLD,2024-08-29T03:00:11Z
카메라 철수하자 나온 본모습?! 돌변한 금쪽이와 할머니 태도 | 요즘 육아 금쪽같은 내새끼 191 회,655637,1292,play 채널A,2024-05-11T14:09:46Z
[#밥친구] 엄마의 수상한 집착과🤫 불안에 떠는 금쪽이의 소변 실수 전쟁💥 6세 딸이 하루에 5번 이상 바지를 갈아입는 이유는? | 금쪽같은 내새끼 133회,964462,5805,채널A WORLD,2024-08-06T03:00:09Z
[#캔모아] 설거지 부탁하자 싸늘해졌다!? 친정엄마마저 눈치 보게 만든 남편;; | 요즘 육아 금쪽같은 내새끼 200 회,247080,1140,play 채널A,2024-07-20T11:45:23Z
[#캔모아] 엄마가 사라진 사이 시작된 누나의 폭력?! 금쪽이가 홀로 견뎌온 고통 | 요즘 육아 금쪽같은 내새끼 194 회,2109492,15552,play 채널A,2024-06-01T11:35:06Z
미묘하게 표정이 변하더니 갑자기 버럭?! 금쪽이의 분노의 샤우팅┗|｀O′|┛ | 요즘 육아 금쪽같은 내새끼 66 회,107618,726,play 채널A,2021-09-10T11:56:19Z
건강염려증 엄마;; #금쪽같은내새끼,513887,3611,play 채널A,2024-08-23T12:42:36Z
[#캔모아] 오박사 분노♨ 조부모에게 책임 전가(?) 책임은커녕 핑계만 늘어두며 랜선 육아하는 엄마 #오은영 #금쪽같은내새끼 | 요즘 육아 금쪽같은 내새끼 185 회,1680099,11850,play 채널A,2024-03-30T11:38:26Z
금쪽이의 식탐 #금쪽같은내새끼,87806,871,채널A WORLD,2024-08-23T09:00:43Z
"※TV, 에어컨 금지※ 모든 걸 차단시키는 엄마, 알고 보니 불안장애(?) | 요즘 육아 금쪽같은 내새끼 205 회",18872,37,play 채널A,2024-08-31T09:35:28Z
[#요즘육아금쪽같은내새끼 1회 Full VOD  무료 공개] 금쪽같은 내새끼를 위해 가족이 변하는 리얼 메이크오버 쇼! #집에서함께아이돌봐요,2417195,20734,play 채널A,2020-05-29T11:45:12Z
엄마가 겪은 유년 시절 #금쪽같은내새끼,45557,339,play 채널A,2024-08-30T12:51:31Z
아빠가 사라지자 보인 금쪽이의 반응 #금쪽같은내새끼,4989290,66307,play 채널A,2024-06-14T13:03:03Z
흥분한 금쪽이의 행동 #금쪽같은내새끼,559396,5239,play 채널A,2024-06-28T13:00:09Z
아빠에게 반항하는 금쪽이 #금쪽같은내새끼,1209947,12625,play 채널A,2024-06-28T12:59:58Z
금쪽이 버린 엄마!?,1430282,21463,play 채널A,2024-04-12T13:24:30Z
누나의 폭력성 #금쪽같은내새끼,2716488,31431,play 채널A,2024-05-31T14:44:35Z
막말하는 금쪽이,1493667,23121,play 채널A,2023-10-10T06:49:50Z
남편의 싸늘한 반응(ㄷㄷ) #금쪽같은내새끼,621200,5130,play 채널A,2024-07-19T12:36:39Z
[#밥친구] 🚨실제 상황! 집 나가라고 고함지르는 아빠🤬 VS 부모를 향해 욕설하는 사춘기 아들💥 엄마는 평소 과도하게 통제를 하고 있다?🚫 | 금쪽같은 내새끼 121회,2428096,18626,채널A WORLD,2024-06-25T03:00:06Z
[#밥친구] (금쪽이 46회 풀버전) 오박사 긴장하게 만든 공포의 3남매! 망치를 든 막내의 아찔한 돌발 행동부터 난투극까지 | 금쪽같은 내새끼 46회,885341,5499,채널A WORLD,2023-12-16T03:00:03Z
저 좀 도와주실 수 없을까요?,3302538,47513,play 채널A,2023-03-20T04:12:12Z
오박사가 진단한 엄마 #금쪽같은내새끼,149979,1102,play 채널A,2024-06-07T13:56:19Z
할아버지를 밀치는 아이!? #금쪽같은내새끼,382596,3785,채널A WORLD,2024-08-23T09:00:00Z
엄마의 과격한 행동 #금쪽같은내새끼,881388,8559,채널에이드: 채널A Drama & Enjoy,2024-07-03T02:45:06Z
[#밥친구] 벌러덩~ 매일 더러운 길바닥에 누워 귀가 거부하는 36개월 언어 천재 금쪽이👶 이렇게까지 집에 들어가기 싫어하는 이유는?🤔 | 금쪽같은 내새끼 124회,211303,1770,채널A WORLD,2024-07-04T03:00:00Z
금쪽이 무시하는 엄마 #금쪽같은내새끼,387256,3824,play 채널A,2024-05-10T12:56:20Z
"[#캔모아] 4세 아이에겐 가혹했던 운명, 아빠를 떠나보낸 뒤 달라진 금쪽이의 삶 | 요즘 육아 금쪽같은 내새끼 201 회",399484,3401,play 채널A,2024-07-27T11:41:16Z
"[#캔모아] 엄마 앞에선 애교쟁이, 동생에겐 폭군(?) 극단적인 언어로 동생을 협박하는 이유는?? | 요즘 육아 금쪽같은 내새끼 199 회",120327,631,play 채널A,2024-07-13T11:54:16Z
나보다 가족이 우선!? 생계에 지쳐가는 엄마의 삶 | 요즘 육아 금쪽같은 내새끼 200 회,89352,128,play 채널A,2024-07-20T11:58:39Z
아빠도 몰랐던 엄마의 실체 #금쪽같은내새끼,3615581,26558,play 채널A,2024-06-28T12:59:54Z
[#에이팅] 금쪽이 솔루션 방해하는 건강염려증 엄마💥 제작진까지 개입하게 만든 엄마의 불안장애 증상 | #금쪽같은내새끼 205회,69707,275,채널에이드: 채널A Drama & Enjoy,2024-09-03T09:00:39Z
"[#금쪽이] 자존감 잃고 깊은 수치심 느끼는 아들, 한여름에 온몸을 꽁꽁 싸매고 다닌다? | 금쪽같은 내새끼 204회",336898,1246,play 채널A,2024-08-23T12:40:00Z
[#금쪽이] 갑자기 용돈 뺏어가는 엄마? 아들은 억울함에 눈물 폭발ㅠㅠ | 금쪽같은 내새끼 187회,1558541,8636,play 채널A,2024-04-12T12:40:02Z
5세 아이와 기싸움?! #금쪽같은내새끼,307849,1640,play 채널A,2024-08-16T12:44:12Z
[#밥친구] 경직된 상태로 멍하니 허공 바라보는 금쪽이 알고 보니 뇌전증..? 엄마가 매일 생기름을 억지로 먹이는 이유 | 금쪽같은 내새끼 108회,436136,3426,채널A WORLD,2024-05-09T03:00:07Z
"[#금쪽이] ""애만 힘들다고 생각해?"" 육아에 지친 아내.. 남편에게 위로받고 싶다?!  | 금쪽같은 내새끼 198회",260035,964,play 채널A,2024-07-05T12:40:00Z
[#밥친구] 5남매 엄마는 지금 SOS🚨 독박 육아로 우울증 온 엄마 그리고 금쪽이의 수위 높은 폭력💢 | 금쪽같은 내새끼 117회,473806,2893,채널A WORLD,2024-06-11T03:00:01Z
"[#톡쏘능] ""병적인 수준이에요!💊"" 심각한 진단 내리는 오 박사와 ""제가 문제라고요?""🙅인정 못하는 금쪽이 엄마 | #금쪽같은내새끼 186회",393503,2970,채널에이드: 채널A Drama & Enjoy,2024-04-09T09:00:15Z
[#금쪽이] 아들 포기하는 엄마? 닿지 않는 진심에 금쪽이 설움 폭발😭 | 금쪽같은 내새끼 188회,344273,2222,play 채널A,2024-04-19T12:40:00Z
"[#밥친구] 하루 종일 극도의 패닉 상태인 금쪽이😱 밖으로 나가는 것은 물론, 집에서 쉬는 것도 공포인 이유 | 금쪽같은 내새끼 139회",161875,939,채널A WORLD,2024-08-27T03:00:46Z
[#밥친구] 서로의 가장 아픈 곳만 노린다! 모녀의 피 튀기는 싸움💥 폭발한 할머니 결국 황혼 육아 종결 선언?! | 금쪽같은 내새끼 110회,1044716,7837,채널A WORLD,2024-05-16T03:00:32Z
[#금쪽이] 상습적인 아들의 도둑질🔥 금액은 점점 커지고 엄마는 주인에게 돌려주지 않는다? | 금쪽같은 내새끼 196회,423859,2334,play 채널A,2024-06-14T12:40:00Z
[#캔모아] 아이의 아픔을 외면했다?! 자폐 의심 금쪽이 회피한 엄마(ㄷㄷ)  | 요즘 육아 금쪽같은 내새끼 192 회,353137,2348,play 채널A,2024-05-18T11:40:33Z
[선공개] 훈육 시간에 엄마의 잘못을 말하라고 하는 아빠! 금쪽이네 수상한 훈육법 이대로 괜찮을까? | 요즘 육아 금쪽같은 내새끼 196 회,54019,181,play 채널A,2024-06-14T00:12:51Z
"[#금쪽이] 속마음도 말하지 못했던 선택적 함구증 아들, 겨우 꺼낸 소망이.. ""엄마랑 말하고 싶어"" | 금쪽같은 내새끼 205회",116206,581,play 채널A,2024-08-30T12:40:00Z
엄마가 나를 안 좋아하는 것 같아...😥,5271594,127358,채널에이드: 채널A Drama & Enjoy,2023-11-17T08:41:52Z
문제 있는 육아법 #금쪽같은내새끼,66354,422,play 채널A,2024-08-30T12:51:25Z
부부싸움 중 망언 투척(?),1851383,11708,play 채널A,2023-10-16T01:57:45Z
폭발한 모녀 갈등 #금쪽같은내새끼,104182,555,play 채널A,2024-08-30T12:51:29Z
말하고 싶어 #금쪽같은내새끼,3239,38,채널에이드: 채널A Drama & Enjoy,2024-09-03T10:00:10Z
아빠를 그리워하는 금쪽이 #금쪽같은내새끼,1725926,30227,play 채널A,2024-07-26T12:46:32Z
오은영 쌤의 카리스마,8445752,128603,play 채널A,2023-11-24T14:07:20Z
혹시 조현병 증상? 눈에서 살기가 느껴지는 금쪽이,6662663,77841,채널에이드: 채널A Drama & Enjoy,2024-03-27T04:08:34Z
[#밥친구] 3남매 아빠로 금쪽이 변경🔥 지칠 대로 지쳐 매일 우는 엄마😭 우울감으로 가득 차 매우 위태로운 상태! | 금쪽같은 내새끼 138회,331558,2189,채널A WORLD,2024-08-22T03:00:14Z
엄마의 과잉보호 #금쪽같은내새끼,677106,5760,play 채널A,2024-06-07T13:54:53Z
아빠도 몰랐던 엄마의 실체 #금쪽같은내새끼,3615581,26558,play 채널A,2024-06-28T12:59:54Z
"엄마, 아빠가 너무 높이 있어 #금쪽같은내새끼",14294,241,채널에이드: 채널A Drama & Enjoy,2024-07-31T08:00:38Z
"[#밥친구] 췌장암으로 먼저 세상을 떠난 엄마, 죽음을 극도로 무서워하는 4남매와 싱글 대디 | 금쪽같은 내새끼 123회",612529,6254,채널A WORLD,2024-07-02T03:00:31Z
아빠 머리 꼭대기에 있는 늦둥이 금쪽이 #금쪽같은내새끼,394773,3453,채널에이드: 채널A Drama & Enjoy,2024-05-02T08:30:09Z
＂나도 멈추고 싶어...＂ 틱을 가진 금쪽이의 속마음 | 요즘 육아 금쪽같은 내새끼 196 회,51527,236,play 채널A,2024-06-15T11:29:03Z
오 박사 오열ㅠ 친정 아빠의 진심 #금쪽같은내새끼,122391,1699,채널A WORLD,2024-08-29T03:00:29Z
엄마의 과격한 행동 #금쪽같은내새끼,881388,8559,채널에이드: 채널A Drama & Enjoy,2024-07-03T02:45:06Z
[#금쪽이] 오은영 한숨 유발 부부😤 어린 자식 앞에서 매일 반복되는 음주와 다툼 | 금쪽같은 내새끼 203회,460213,1456,play 채널A,2024-08-16T12:40:00Z
남편의 아내 집착 #금쪽같은내새끼,143259,879,채널에이드: 채널A Drama & Enjoy,2024-08-13T10:30:14Z
보는 사람도 심장 떨리는 금쪽이 공격성 #금쪽같은내새끼,73395,823,채널A WORLD,2024-08-29T03:00:11Z
"[#밥친구] 🚨충격 반전🚨 금쪽이의 폭력적인 모습만 얘기한 엄마, 사실 엄마가 더 심각한 폭력을 행하고 있었다???? | 금쪽같은 내새끼 197회",310179,2206,채널A WORLD,2024-07-05T13:00:11Z
금쪽이가 애처로운 엄마?! '수행 불안' 만드는 엄마의 행동 | 요즘 육아 금쪽같은 내새끼 205 회,2249,5,play 채널A,2024-08-31T09:30:35Z
[#금쪽이] 국제 부부의 CCTV 갈등🔥 한국 남편은 CCTV로 우즈베키스탄 아내를 감시하고 있다? | 금쪽같은 내새끼 202회,169397,566,play 채널A,2024-08-09T12:40:00Z
금쪽 형제의 살벌한 싸움 #금쪽같은내새끼,223518,2397,채널A WORLD,2024-08-23T09:00:41Z
든든한 5형제 K-장남 #금쪽같은내새끼,692167,18340,채널A WORLD,2024-08-29T03:00:09Z
[#톡쏘능] 금쪽이 역대급 눈물 사연💧 4살 딸이 받아들이기 힘든 아빠의 죽음과 오은영 오열하게 만든 행동ㅠㅠ | #금쪽같은내새끼 201회,967028,10022,채널에이드: 채널A Drama & Enjoy,2024-07-30T09:00:13Z
엄마도 몰랐던 사실 #금쪽같은내새끼,7482061,112428,play 채널A,2024-05-31T14:45:02Z
[#금쪽이몰아보기] 병원에서도! 차에서도! 어디서나 악을 쓰며 우는 쌍둥이💢 금쪽이 생떼의 원인은? #오은영 #금쪽같은내새끼 | 금쪽같은 내새끼 176 회,359888,1913,play 채널A,2024-01-21T07:00:03Z
"[#금쪽이] 아들의 자폐 판정이 무서웠던 엄마, 문제를 부정하고 회피 | 금쪽같은 내새끼 192회",168821,913,play 채널A,2024-05-17T12:40:00Z
"“하늘나라 가게 할거야” 힘 과시하는 금쪽이가 감당 안되는 싱글맘, 아이의 폭력성은 ADHD 때문일까요? [오은영쌤 육아지침서] | 금쪽같은 내새끼 76 회",3046762,23780,play 채널A,2021-12-10T13:00:08Z
[#밥친구] 엄마도 몰랐다고?! 자폐 의심 누나의 폭력에 고통 받는 금쪽이(ㅠㅠ) | 금쪽같은 내새끼 194회,200919,1485,채널A WORLD,2024-06-07T13:00:29Z
[선공개]  누나를 챙기는 착한 금쪽이! 도움을 요청하다 갑자기 욕을 뱉은 금쪽이!? | 요즘 육아 금쪽같은 내새끼 194 회,18802,65,play 채널A,2024-05-31T05:28:39Z
[#금쪽이] 금쪽이의 희귀병 완치에도 불안한 엄마..! 수시로 병원 가고 눈물 흘리는 중 | 금쪽같은 내새끼 195회,130786,516,play 채널A,2024-06-07T12:40:00Z
[#금쪽이] 생일 선물로 AI 아빠를 만나게 된 4살 딸 | 금쪽같은 내새끼 201회,694458,3473,play 채널A,2024-07-26T12:40:00Z
데이트 중 눈치 없는 엄마 때문에 화난 아들 #금쪽같은내새끼,272044,6687,채널A WORLD,2024-08-23T09:00:03Z
금쪽이를 향한 '다정한 강요' #금쪽같은내새끼,213293,1899,play 채널A,2024-08-23T12:42:38Z
엄마가 걱정이에요 #금쪽같은내새끼,41631,304,채널에이드: 채널A Drama & Enjoy,2024-08-27T11:00:17Z
[선공개]  누나를 챙기는 착한 금쪽이! 도움을 요청하다 갑자기 욕을 뱉은 금쪽이!? | 요즘 육아 금쪽같은 내새끼 194 회,18802,65,play 채널A,2024-05-31T05:28:39Z
건강염려증 엄마;; #금쪽같은내새끼,513887,3611,play 채널A,2024-08-23T12:42:36Z
금쪽이의 식탐 #금쪽같은내새끼,87806,871,채널A WORLD,2024-08-23T09:00:43Z
"[#금쪽이] ""아빠! 우리 천국에서 만나"" 하늘의 별이 된 아빠에게 전하는 딸의 진심 | 금쪽같은 내새끼 201회",631306,3208,play 채널A,2024-07-26T12:40:00Z
할아버지를 밀치는 아이!? #금쪽같은내새끼,382596,3785,채널A WORLD,2024-08-23T09:00:00Z
금쪽이를 향한 '다정한 강요' #금쪽같은내새끼,213293,1899,play 채널A,2024-08-23T12:42:38Z
아빠가 사라지자 보인 금쪽이의 반응 #금쪽같은내새끼,4989290,66307,play 채널A,2024-06-14T13:03:03Z
엄마가 걱정이에요 #금쪽같은내새끼,41631,304,채널에이드: 채널A Drama & Enjoy,2024-08-27T11:00:17Z
어린아이를 데려가도 될까? #금쪽같은내새끼,551810,5761,play 채널A,2024-07-26T12:46:41Z
[#금쪽이] 금쪽 형제의 존엄성은 어디에? 마음대로 물 못 내리고 어둠 속에서 생활 중 | 금쪽같은 내새끼 186회,283609,1812,play 채널A,2024-04-05T12:40:00Z
흥분한 금쪽이의 행동 #금쪽같은내새끼,559396,5239,play 채널A,2024-06-28T13:00:09Z
엄마의 다정한 강요 #금쪽같은내새끼,8694,69,채널에이드: 채널A Drama & Enjoy,2024-08-27T11:00:51Z
[#요즘육아금쪽같은내새끼 1회 Full VOD  무료 공개] 금쪽같은 내새끼를 위해 가족이 변하는 리얼 메이크오버 쇼! #집에서함께아이돌봐요,2417195,20734,play 채널A,2020-05-29T11:45:12Z
아빠에게 반항하는 금쪽이 #금쪽같은내새끼,1209947,12625,play 채널A,2024-06-28T12:59:58Z
오 박사 오열ㅠ 친정 아빠의 진심 #금쪽같은내새끼,122391,1699,채널A WORLD,2024-08-29T03:00:29Z
금쪽이 버린 엄마!?,1430282,21463,play 채널A,2024-04-12T13:24:30Z
[#금쪽이] ※긴급 촬영 중단※ 엄마에 이어 아빠까지 때리고 도발하는 아들 | 금쪽같은 내새끼 197회,582968,3134,play 채널A,2024-06-28T12:40:00Z
엄마에게 하는 오박사의 팩폭 #금쪽같은내새끼,1291457,16363,play 채널A,2024-06-28T12:59:53Z
[예고] 천사 같던 첫째의 자폐 증상?! 알 수 없는 행동을 보이는 이유는? | 요즘 육아 금쪽같은 내새끼 192 회,49306,151,play 채널A,2024-05-10T12:49:54Z
