title,view_count,like_count,channel_name,published
[#금쪽상담소] 의사들도 잘 모르는 수의사의 고충! 온갖 트라우마에 시달린 수의사 설채현&김명철 | 오은영의 금쪽 상담소 142 회,67581,1388,play 채널A,2024-07-25T12:48:00Z
오 박사의 팩폭! 상대가 주는 자극에 쉽게 상처받는 사람들의 특징 | 오은영의 금쪽 상담소 31 회,4471027,51205,play 채널A,2022-05-20T09:08:10Z
[선공개] 친정엄마와 내 남편의 불륜!? 듣기만해도 충격적인 실제 상황 | 오은영의 금쪽 상담소 141 회,317510,856,play 채널A,2024-07-18T01:49:41Z
//소름// 오 박사의 날카로운 멘털 분석! 'OO'가 통합되지 않았다? | 오은영의 금쪽 상담소 139 회,100335,335,play 채널A,2024-07-05T12:33:33Z
"[#밥친구] ""인생이 무너지는 것 같아요"" 이혼 후 극심한 우울감에 시달리는 서유리 #서유리 | 오은영의 금쪽 상담소 132 회",173459,1535,채널A WORLD,2024-05-23T13:00:32Z
[#금쪽상담소] '자식 같은 너를 보살피지 못했구나..' 1등과 종교를 강요받으며 자란 김명철에게 보호란? | 오은영의 금쪽 상담소 142 회,130713,2285,play 채널A,2024-07-25T12:53:41Z
"[#금쪽상담소] ＂싫어요＂ 소리 못하는 서규원, 잃어버린 행복과 높아진 우울감 | 오은영의 금쪽 상담소 145 회",46777,320,play 채널A,2024-08-15T13:02:28Z
구혜선이 가장 속상한 것은? ＂유별나다＂는 시선! 저는 왜 오해받을까요? | 오은영의 금쪽 상담소 134 회,151789,889,play 채널A,2024-05-31T11:51:15Z
"[#밥친구] ""너한테서 시체 냄새가 난다?"" 소름이 쫙 끼치는 배우이자 무당 정호근 | 오은영의 금쪽 상담소 40회",5640876,50476,채널A WORLD,2023-11-19T11:00:25Z
"[#톡쏘능] 다재다능한 구혜선🔥 그녀를 둘러싼 소문들! ""증명하려 하지 마세요"" 오 박사가 발견한 구혜선의 문제점은? | #금쪽상담소 134회",412706,4358,채널에이드: 채널A Drama & Enjoy,2024-06-01T23:00:32Z
배우 남성진이 아내 김지영에게 스킨십을 하지 않는 이유가 엄마 때문?! | 오은영의 금쪽 상담소,634207,4038,빼밀리,2024-04-27T07:00:32Z
"[#밥친구] ""생일마다 사건 사고가 끊이질 않아요"" #방은희 는 저주받은 팔자? | 오은영의 금쪽 상담소 59 회",337353,4167,채널A WORLD,2023-12-09T11:00:44Z
"[#톡쏘능] ""말걸기 싫어, 함께 있기 힘들다"" 남편 강원래에게 마음의 문 닫아버린 아내 김송 이들의 속사정은? | #금쪽상담소 126회",2091530,22524,채널에이드: 채널A Drama & Enjoy,2024-04-05T09:00:40Z
장애인 아빠라는 것에 죄책감을 가진 강원래 | #금쪽상담소 126 회,1602012,13929,play 채널A,2024-04-02T13:06:42Z
"[#톡쏘능] ""결혼 생활 동안에 상처 많이 받았어요..😔"" 전 KBS 아나운서 이정민의 마음속, 깊이 남은 상처는? | #금쪽상담소 124회",727571,5516,채널에이드: 채널A Drama & Enjoy,2024-03-22T09:00:44Z
[#피플픽] 외로운 싱글 53세 김승수💔😂 중년계의 BTS 인기남✨ 그가 결혼 하지 않는 진짜 이유😲 | #금쪽상담소 #개밥주는남자,81768,276,play 채널A,2024-08-28T09:00:56Z
"[#밥친구] ""못 배워먹긴.."" 잘 사는 집 딸이라는 이유로 혹독한 시집살이 겪은 #이혜정 | 오은영의 금쪽 상담소 82회",2146790,19030,채널A WORLD,2024-01-14T11:00:45Z
[#금쪽상담소] ＂유별난 이미지가 속상해요＂ 구혜선을 따라다니는 오해와 논란들 | 오은영의 금쪽 상담소 134 회,254577,1897,play 채널A,2024-05-30T12:54:47Z
"[#밥친구] ""노부부 같아요"" 남편에게 마음을 닫은 아내, 심각한 소통의 단절 #강원래 #김송 | 오은영의 금쪽 상담소 126 회",372073,3935,채널A WORLD,2024-04-09T13:00:34Z
[#밥친구] ADHD로 남모를 고충 겪어온 영어 스타 강사 박세진! 깊어지는 엄마와의 갈등에 상담소를 찾다! #박세진 #이향남 | 오은영의 금쪽 상담소 129 회,147856,1919,채널A WORLD,2024-05-02T13:00:27Z
[#금쪽상담소] 잔인했던 똑순이로서의 삶... 결국 웃기만 하는 어른이 됐다 | 오은영의 금쪽 상담소 133 회,75651,586,play 채널A,2024-05-23T13:00:36Z
＂역대 가장 힘든 고객님＂ 일침하는 오박사와 반박하는 강원래 | #금쪽상담소 126 회,1433790,10367,play 채널A,2024-04-02T13:00:27Z
[#금쪽이] 오은영 한숨 유발 부부😤 어린 자식 앞에서 매일 반복되는 음주와 다툼 | 금쪽같은 내새끼 203회,460179,1455,play 채널A,2024-08-16T12:40:00Z
"[#밥친구] 잘하면 침묵, 못하면 질타😥 독재자 아버지에게 가스라이팅 당한 가수 #김승진 | 오은영의 금쪽 상담소 66회",457547,4739,채널A WORLD,2023-12-15T11:00:04Z
인간관계가 어려운 김완선은 자발적 아싸다? 친구 사귀기 힘든 사람의 5가지 특징✔️ #체크리스트,656568,6896,채널아하: 채널A Health & Asset,2024-05-25T13:00:18Z
"[#금쪽상담소] 빚 8억 원을 떠안은 배우 노현희, 삶의 의욕을 잃은 심각한 상태 | 오은영의 금쪽 상담소 138 회",202466,1315,play 채널A,2024-06-27T13:13:52Z
"대한민국 수학 1타 강사 정승제, “10년 간 사람과 만난 적 없다” [오은영의 금쪽 상담소]",3946256,43011,play 채널A,2021-10-14T13:00:07Z
[#밥친구] 동물을 물건으로 보는 보호자😡 그리고 안락사에 대한 죄책감 | 오은영의 금쪽 상담소 142 회,67764,1057,채널A WORLD,2024-08-01T13:00:04Z
[#밥친구] 1300억 가로챈 #김완선 이모💸 지금 김완선은 정서적 탈진 상태? | 오은영의 금쪽 상담소 68회,341138,4581,채널A WORLD,2023-12-17T11:00:38Z
[#금쪽상담소] 칼 취업한 딸 서규원에 서운함 폭발한 유혜정 | 오은영의 금쪽 상담소 145 회,40488,210,play 채널A,2024-08-15T13:08:52Z
'이것'을 보면 스트레스 수준을 알 수 있다! 그림으로 하는 멘털 테스트  | 오은영의 금쪽 상담소 143 회,9422,73,play 채널A,2024-08-02T11:29:43Z
귀차니즘? ADHD 핵심 증상이다! #금쪽상담소,1698859,26305,채널아하: 채널A Health & Asset,2024-06-22T13:00:54Z
[#캔모아] 엄마의 과도한 절약 습관이 원인?! 오박사가 심각하게 조언한 위기의 상태♨♨  | 요즘 육아 금쪽같은 내새끼 186 회,1719070,10979,play 채널A,2024-04-06T12:50:02Z
[#밥친구] 1300억 가로챈 #김완선 이모💸 지금 김완선은 정서적 탈진 상태? | 오은영의 금쪽 상담소 68회,341138,4581,채널A WORLD,2023-12-17T11:00:38Z
"[#밥친구] 잘하면 침묵, 못하면 질타😥 독재자 아버지에게 가스라이팅 당한 가수 #김승진 | 오은영의 금쪽 상담소 66회",457547,4739,채널A WORLD,2023-12-15T11:00:04Z
"[#밥친구] ""사랑하니까 그런 거예요"" 가정폭력 당했지만 이혼 후회한다는 #서정희 | 오은영의 금쪽 상담소 81회",557537,6392,채널A WORLD,2024-01-05T11:00:06Z
[#금쪽상담소] 아내 장례식 중에도 일을 포기 못한 일중독 임현식 | 오은영의 금쪽 상담소 146 회,8770,87,play 채널A,2024-08-22T13:32:40Z
[#밥친구] 동물을 물건으로 보는 보호자😡 그리고 안락사에 대한 죄책감 | 오은영의 금쪽 상담소 142 회,67764,1057,채널A WORLD,2024-08-01T13:00:04Z
갈등의 원인은 '이것'이다! 소통의 실패로 이어지는 엄마의 대화 방식  | 오은영의 금쪽 상담소 129 회,44254,299,play 채널A,2024-04-26T12:41:50Z
[#금쪽상담소] 지난 결혼의 트라우마가 남아있는 서정희 | 오은영의 금쪽 상담소 139 회,37194,218,play 채널A,2024-07-04T12:51:30Z
"[#금쪽이] ""체벌 아니에요, 이건 패는 겁니다"" 엄마의 공격적인 행동에 심각해진 오은영 | 금쪽같은 내새끼 197회",1210721,5539,play 채널A,2024-06-28T12:40:00Z
연애 눈치 제로 #오은영의금쪽상담소,47967,696,play 채널A,2024-08-29T12:46:51Z
지금까지 남은 트라우마 #오은영의금쪽상담소,30628,518,play 채널A,2024-08-29T12:50:00Z
상대방에 대한 지배성이 높은 윤기원 | #금쪽상담소 128 회,75736,556,play 채널A,2024-04-18T12:47:43Z
[#금쪽상담소] 예민+불안=손민수 #손민수 #임라라 #엔조이커플 | 오은영의 금쪽 상담소 108 회,148692,2022,play 채널A,2023-11-29T12:41:32Z
박슬기 첫째 딸의 걱정스러운 말버릇 | #금쪽상담소 116 회,265245,1424,play 채널A,2024-01-23T12:44:38Z
"나보다 타인의 감정을 더 신경쓰는 사람들의 특징! ""저를 미워할까봐 두려워요"" | 오은영의 금쪽 상담소 52 회",763240,14237,play 채널A,2022-10-12T08:41:54Z
무속인으로 한순간에 인생이 바뀐 개그우먼 김주연과 걱정이 태산인 엄마 | #금쪽상담소 131 회,98130,626,play 채널A,2024-05-09T12:43:08Z
[#금쪽상담소] 칼 취업한 딸 서규원에 서운함 폭발한 유혜정 | 오은영의 금쪽 상담소 145 회,40488,210,play 채널A,2024-08-15T13:08:52Z
[#클립배송] 남에게는 기본적인 것들이 저에게는 어려워요! ADHD와 불안장애로 어려움 겪는 일타 강사 박세진 | 오은영의 금쪽 상담소 129 회,140686,1210,채널에이드: 채널A Drama & Enjoy,2024-04-26T11:21:32Z
서로 지지 않으려고 하는 박세진 모녀 | #금쪽상담소 129 회,87391,484,play 채널A,2024-04-25T13:13:20Z
"[#금쪽상담소] 이혼 후 61세에 찾아온 사랑, 받아들여도 괜찮을까요? | 오은영의 금쪽 상담소 139 회",69339,472,play 채널A,2024-07-04T12:53:36Z
[#톡쏘능] 금쪽이 역대급 눈물 사연💧 4살 딸이 받아들이기 힘든 아빠의 죽음과 오은영 오열하게 만든 행동ㅠㅠ | #금쪽같은내새끼 201회,966651,10020,채널에이드: 채널A Drama & Enjoy,2024-07-30T09:00:13Z
[#오은영리포트 결혼지옥] 괴롭힘당했던 아들 반응 없던 엄마? ＂어머니 정신 차리세요!＂ -강자 부부 2부 3-  #엠뚜루마뚜루 #볼꼬양 MBC240826방송,277211,1628,엠뚜루마뚜루 : MBC 공식 종합 채널,2024-08-27T03:00:39Z
'이 행동'을 한다면 성인 ADHD다? 오 박사가 알려주는 성인 ADHD의 모든 것! | 오은영의 금쪽 상담소,494891,5653,play 채널A,2022-09-10T13:13:21Z
[#금쪽이] 아들 성장 방해하는 건강 염려증 엄마🚨 제작진까지 긴급 개입해서 참견 말릴 정도;; | 금쪽같은 내새끼 205회,462447,1505,play 채널A,2024-08-30T12:40:00Z
공감능력이 낮은 사람들 '이렇게' 해라♨ 오 박사가 알려주는 효과적인 소통 방법 | 오은영의 금쪽 상담소,867111,8915,play 채널A,2022-10-08T01:00:09Z
'이것'을 보면 스트레스 수준을 알 수 있다! 그림으로 하는 멘털 테스트  | 오은영의 금쪽 상담소 143 회,9422,73,play 채널A,2024-08-02T11:29:43Z
"[#밥친구] ""신부님이 딱이네요!"" 외벌이 아내 윤영미&20년째 무급 남편 황능준 | 오은영의 금쪽 상담소 69회",946430,10035,채널A WORLD,2023-12-18T11:00:15Z
"[#밥친구] ""왜 나는 안티가 많은가?"" 논란 부자 조영남을 향한 오은영의 팩트 폭격 | 오은영의 금쪽 상담소 21회",610445,7744,채널A WORLD,2023-11-03T23:00:03Z
시우는 ※카인 콤플렉스※다?! '인정 욕구'가 큰 사람들에게 전하는 오은영 박사의 해결 방법! | 오은영의 금쪽 상담소 71 회,51624,630,play 채널A,2023-03-03T13:20:58Z
[#오은영리포트 결혼지옥] 아이들에게 수신 거부 당한 남편? 촬영 3일 전 이혼 판결난 과녁 부부 -과녁 부부1-  #엠뚜루마뚜루 #볼꼬양 MBC240812방송,336185,1066,엠뚜루마뚜루 : MBC 공식 종합 채널,2024-08-13T03:00:16Z
성우 생활이 어려울 정도로 극도의 우울 상태인 서유리 | #금쪽상담소 132 회,225517,1906,play 채널A,2024-05-16T12:47:58Z
[#금쪽이몰아보기] 오은영도 긴장한 심각한 금쪽이의 증상! 모범생 아들이 엄마 때리는 이유 | 금쪽같은 내새끼,1030195,6594,play 채널A,2024-03-29T23:00:32Z
성범죄의 진실,2639937,50657,play 채널A,2024-01-02T15:23:15Z
[선공개] 믿기 힘든 충격적인 상황! 전원주의 운명을 바꾼 그날의 사건 | 오은영의 금쪽 상담소 130 회,55159,286,play 채널A,2024-05-02T00:38:31Z
[#밥친구] 사람들에게 시간 쓰는 게 아까운 박칼린&무례한 말을 유연하게 넘길 수 없는 신소율 | 오은영의 금쪽 상담소 31회,289793,2712,채널A WORLD,2023-11-13T11:00:10Z
＂우리 집은 이상하다＂ 엄격한 엄마와 독실한 아빠에게 받았던 유년 시절의 상처 | 오은영의 금쪽 상담소 142 회,115045,383,play 채널A,2024-07-26T12:08:28Z
[#톡쏘능] 반신마비에 하혈 2년..알고 보니 신병이었다!? 개그우먼 김주연이 무당이 된 사연💥 | #금쪽상담소 131회,212385,1663,채널에이드: 채널A Drama & Enjoy,2024-05-11T23:00:13Z
[#금쪽상담소] 매번 우울감을 느끼는 사람의 특징은? 일어나지 않은 일에 불안을 겪는 유혜영 #유혜영 #불안 | 오은영의 금쪽 상담소 78 회,93296,862,play 채널A,2023-04-21T13:49:33Z
"[#금쪽상담소] 사업 실패와 남편의 암 투병, 자녀들에게 모두 비밀로 한 농구 여제 박찬숙 | 오은영의 금쪽 상담소 136 회",70056,478,play 채널A,2024-06-13T12:47:57Z
＂태어난 것부터 잘못이라고 생각해요＂ 딸의 충격 고백과 미혼부 김승현의 뒤늦은 죄책감 | #금쪽상담소 127 회,316445,2306,play 채널A,2024-04-09T12:47:43Z
[#밥친구] 지난주 일도 기억 못해!? 아이돌 외에는 동료 연예인도 못 알아보는 조용한 ADHD 박소현 | 오은영의 금쪽 상담소 26회,477466,4430,채널A WORLD,2023-11-10T11:00:03Z
눈 마주쳤을 때 I와 E는 이렇게 다르다! MBTI 내향인과 외향인의 기준은? | 오은영의 금쪽 상담소 93 회,1307010,10338,play 채널A,2023-08-05T12:46:51Z
"[#클립배송] 대화는 단절, 소통도 불가! 35년차 클론 강원래♥김송 부부, 상담 중단 위기까지?! | 오은영의 금쪽 상담소 126 회",624545,4281,채널에이드: 채널A Drama & Enjoy,2024-04-03T11:22:28Z
친구의 고민에 해결사가 되려는 혜선! 친구를 만들기 어려운 이유는? | 오은영의 금쪽 상담소 134 회,50244,377,play 채널A,2024-05-31T11:56:03Z
제대로 뼈 때리는 오은영 ㄷㄷ #오은영의금쪽상담소,139778,1719,play 채널A,2024-06-27T12:40:46Z
[#밥친구] 심현섭은 불효자다? 어머니 기저귀 벽에 던지고 나간 아들 #심현섭 | 오은영의 금쪽 상담소 98 회,704604,9613,채널A WORLD,2024-03-08T03:00:18Z
늘어나는 가족 구성원에 혼란스러운 김승현 딸 | #금쪽상담소 127 회,605311,3582,play 채널A,2024-04-09T12:44:26Z
아직도 이해를 못하고 계세요💥,1310304,11601,play 채널A,2023-05-03T10:00:18Z
[#금쪽상담소] 일상이 공포와 불안으로 가득 찬 이혼 전문 변호사 양소영&양나래 | 오은영의 금쪽 상담소 141 회,17548,129,play 채널A,2024-07-18T12:41:48Z
친구의 고민에 해결사가 되려는 혜선! 친구를 만들기 어려운 이유는? | 오은영의 금쪽 상담소 134 회,50244,377,play 채널A,2024-05-31T11:56:03Z
[#금쪽상담소] 매번 우울감을 느끼는 사람의 특징은? 일어나지 않은 일에 불안을 겪는 유혜영 #유혜영 #불안 | 오은영의 금쪽 상담소 78 회,93296,862,play 채널A,2023-04-21T13:49:33Z
바쁜 의사 남편과 홀로 아픔을 견딘 이정민 | #금쪽상담소 124 회,156250,845,play 채널A,2024-03-19T12:50:21Z
[#캔모아] 충격적인 엄마의 위생관념(ㄷㄷ) 집안에 방치된 배설물과 음쓰?! | 요즘 육아 금쪽같은 내새끼 193 회,2399847,12892,play 채널A,2024-05-25T11:33:54Z
눈 마주쳤을 때 I와 E는 이렇게 다르다! MBTI 내향인과 외향인의 기준은? | 오은영의 금쪽 상담소 93 회,1307010,10338,play 채널A,2023-08-05T12:46:51Z
[#밥친구] 사랑한다는 이유로 과잉보호하는 집착 아빠 #이창훈 | 오은영의 금쪽 상담소 54 회,257832,2516,채널A WORLD,2023-12-03T11:00:16Z
귀차니즘? ADHD 핵심 증상이다! #금쪽상담소,1698859,26305,채널아하: 채널A Health & Asset,2024-06-22T13:00:54Z
＂너 비위 맞춰주는 거야＂ 금쪽이에게 진실을 알려주는 오 박사 | 요즘 육아 금쪽같은 내새끼 136 회,489161,3419,play 채널A,2023-03-03T12:13:50Z
"[#금쪽이] ""엄마가 의사입니까!?"" 아들을 망치는 엄마의 심각한 건강 염려증! 결국 오은영 일침💥 | 금쪽같은 내새끼 204회",296885,1398,play 채널A,2024-08-23T12:40:02Z
[88회 하이라이트] '강압적인 아내' vs '자유만 말하는 남편' 강자 부부ㅣ오은영리포트 결혼지옥,141251,594,오은영리포트 결혼지옥,2024-08-19T08:14:40Z
삶의 허무함을 느끼게 만든 손자의 사고 그리고 조카의 죽음... | #금쪽상담소 118 회,734784,7108,play 채널A,2024-02-06T13:12:34Z
"[#밥친구] ※입냄새 주의※ 냄새 때문에 헤어진 브라이언, 청소광이 된 이유는?🧼 | 오은영의 금쪽 상담소 70회",1046334,7283,채널A WORLD,2023-12-19T11:00:07Z
"//울컥// 결혼 30년 차 하춘화, 유산까지 겪으며 노력했지만 얻지 못한 아이 | 오은영의 금쪽 상담소 144 회",4662,30,play 채널A,2024-08-09T12:02:24Z
상위 5%의 예민함을 가진 남편 | #금쪽상담소 123 회,88995,612,play 채널A,2024-03-12T12:47:52Z
[#캔모아] 엄마가 사라진 사이 시작된 누나의 폭력?! 금쪽이가 홀로 견뎌온 고통 | 요즘 육아 금쪽같은 내새끼 194 회,2109268,15552,play 채널A,2024-06-01T11:35:06Z
연애 눈치 제로 #오은영의금쪽상담소,47967,696,play 채널A,2024-08-29T12:46:51Z
[#밥친구] 미자가 결혼하자마자 시작된 친정 엄마 전성애의 출산 압박! 그 이유는?😮 | 오은영의 금쪽 상담소 41회,342106,4178,채널A WORLD,2023-11-20T11:00:52Z
"[#캔모아] 4세 아이에겐 가혹했던 운명, 아빠를 떠나보낸 뒤 달라진 금쪽이의 삶 | 요즘 육아 금쪽같은 내새끼 201 회",399269,3398,play 채널A,2024-07-27T11:41:16Z
"[#금쪽상담소] 자신을 끊임없이 채찍질해온 김민희, 감정 표현이 어려워졌다? | 오은영의 금쪽 상담소 133 회",96153,686,play 채널A,2024-05-23T12:56:03Z
[#금쪽상담소] 4년간 떠나보낸 반려견이 6마리.. 이별을 받아들이지 못하는 구혜선 | 오은영의 금쪽 상담소 134 회,126391,1135,play 채널A,2024-05-30T12:49:56Z
지금까지 남은 트라우마 #오은영의금쪽상담소,30628,518,play 채널A,2024-08-29T12:50:00Z
재혼 1년 차 아내의 과도한 자책과 부담 | #금쪽상담소 128 회,146783,721,play 채널A,2024-04-18T12:43:22Z
"""어떤 사람으로 살 것인가를 고민해야 합니다"" 오박사가 알려주는 재능 많은 자식을 둔 부모의 역할은? | 오은영의 금쪽 상담소 36 회",2807099,24076,play 채널A,2022-06-18T12:38:31Z
ADHD 때문에 학교 폭력 피해를 입었던 영어 일타강사 박세진 | #금쪽상담소 129 회,87246,631,play 채널A,2024-04-25T12:44:07Z
"학폭 피해자였던 서유리, 외로움의 결핍을 채울 대상이 필요했다 | #금쪽상담소 132 회",76037,665,play 채널A,2024-05-16T12:42:04Z
[#금쪽상담소] 15세 차이 재혼 부부의 소통 문제! 아픈 아내를 걱정하는 남편의 표현법 | 오은영의 금쪽 상담소 140 회,24527,163,play 채널A,2024-07-11T13:08:10Z
[#클립배송] 40년 동안 함께 살며 얼굴만 보면 싸우는 노현희 모녀♨    | 오은영의 금쪽 상담소 138 회,67387,492,채널에이드: 채널A Drama & Enjoy,2024-06-28T11:21:24Z
김경란의 부모는 '자식 이기는 부모'다? 가족과의 분리된 삶의 필요성을 깨달은 계기 | 오은영의 금쪽 상담소,701224,4336,빼밀리,2024-04-26T07:00:29Z
[#금쪽상담소] 마음이 한시라도 편할 때가 없는 황혜영! 극심한 '육아 불안증'에 시달리다 | 오은영의 금쪽 상담소 135 회,96131,540,play 채널A,2024-06-06T13:20:08Z
"아버지를 떠나보낸 오박사, 어렵게 꺼낸 개인적인 이야기 | 오은영의 금쪽 상담소 144 회",6302,35,play 채널A,2024-08-09T11:42:39Z
[#금쪽상담소] 자신의 어린 시절을 지나치게 투영하고 있는 새엄마 | 오은영의 금쪽 상담소 140 회,49421,311,play 채널A,2024-07-11T13:10:49Z
[#밥친구] 엄마의 수상한 집착과🤫 불안에 떠는 금쪽이의 소변 실수 전쟁💥 6세 딸이 하루에 5번 이상 바지를 갈아입는 이유는? | 금쪽같은 내새끼 133회,963874,5804,채널A WORLD,2024-08-06T03:00:09Z
[#캔모아] 매일같이 술 먹고 싸운다!? 어린 딸이 늘 긴장 속에 사는 이유(ㄷㄷ) | 요즘 육아 금쪽같은 내새끼 203 회,293401,1384,play 채널A,2024-08-17T11:36:06Z
"[#금쪽이] ""도와주세요"" 누나의 수상한 행동에 두려움 떠는 동생, 보호자인 엄마는 무심하다? | 금쪽같은 내새끼 194회",1544441,11292,play 채널A,2024-05-31T12:40:01Z
솔직하게 털어놓는 것도 좋다! 배도환 모자의 관계 개선을 위한 은영 매직은? | 오은영의 금쪽 상담소 147 회,2237,10,play 채널A,2024-08-30T11:37:22Z
[선공개] ＂부자들에겐 이 정도는 푼 돈이겠지?＂ 자신을 돈으로만 보고 다가오는 것 같아 상대를 의심하게 된 데이비드 용 | 오은영의 금쪽 상담소 143 회,22721,83,play 채널A,2024-08-01T01:32:43Z
'날 불편해하는구나' 날 싫어하는 사람들의 감정이 다 느껴져 힘들었던 발레리나 김주원 | 오은영의 금쪽 상담소 32 회,108564,2001,play 채널A,2022-05-20T13:11:48Z
[#금쪽상담소] '불안'을 달고 사는 원인은 유년 시절의 상처? 엄마는 나의 트라우마 | 오은영의 금쪽 상담소 135 회,61695,492,play 채널A,2024-06-06T13:23:48Z
제대로 뼈 때리는 오은영 ㄷㄷ #오은영의금쪽상담소,139778,1719,play 채널A,2024-06-27T12:40:46Z
자식의 성공의 가정의 행복?! 부모의 성공 신화가 위험한 이유  | 오은영의 금쪽 상담소 142 회,41591,178,play 채널A,2024-07-26T12:07:09Z
[#밥친구] 세상 물정 모르는 기생 자식 #김형준 을 향한 오 박사의 강력한 돌직구💢 | 오은영의 금쪽 상담소 56 회,562557,6874,채널A WORLD,2023-12-05T11:00:13Z
[#밥친구] 36세 유부남 금쪽이😛 강남이 결혼해도 초등학생처럼 짓궂은 장난치는 이유 | 오은영의 금쪽 상담소 86회,271268,3057,채널A WORLD,2024-01-17T11:00:00Z
벽 보고 혼자 얘기한다고?! 초호화 저택에 든든한 남편까지 있지만 너무 외롭다는 아내 신주아💦 | 오은영의 금쪽 상담소,221842,1512,빼밀리,2024-05-02T07:00:19Z
[#톡쏘능] 파르르😱겁에 질려 눈물 흘리는 금쪽이를 보고 심각해진 오박사 할머니👿향해 단호한 일침 날려🔥 | #금쪽같은내새끼 191회,1242006,7705,채널에이드: 채널A Drama & Enjoy,2024-05-14T09:00:36Z
"[#클립배송] 6세 연하 남자 친구와 1년 만의 재방문♥ ＂저, 다시 사랑해도 될까요?＂ | 오은영의 금쪽 상담소 139 회",61893,625,채널에이드: 채널A Drama & Enjoy,2024-07-05T11:26:29Z
6개월간 엄마랑 연락을 끊었던 츄...사람도 '보호색'이 필요한 이유 | 오은영의 금쪽 상담소 52 회,809232,14034,play 채널A,2022-10-07T13:42:42Z
[#오은영리포트 결혼지옥] 부모 자식 사이라고 믿기 힘든 대화 ＂엄마가 내 인생에 망쳐놓고...!＂-강자 부부 4-  #엠뚜루마뚜루 #볼꼬양 MBC240819방송,735588,2544,엠뚜루마뚜루 : MBC 공식 종합 채널,2024-08-20T03:00:28Z
[#밥친구] 남편의 집착ㄷㄷ 화장실까지 따라와서 붙어있는 #박준규 #진송아 | 오은영의 금쪽 상담소 103 회,209863,1912,채널A WORLD,2024-03-27T03:00:07Z
