title,view_count,like_count,channel_name,published
학원의 퀄리티보다 공부 환경이 중요하다! 최상위 대학 가는 법 | 성적을 부탁해 티처스 14 회,86058,399,play 채널A,2024-02-05 11:14:58+00:00
승제T도 울고💦 정식T도 울고💦 학생도 우는 영상💦 | #티처스,495674,4034,play 채널A,2024-03-02 09:00:03+00:00
[#티처스요약본] 조정식이 탐내는 1등 며느릿감(?) 수학 빼고 올A 전교 회장 등판✨ | 티처스 4회,1203964,7969,play 채널A,2024-04-05 08:00:28+00:00
조정식이 인정한 영단어 암기법 #티처스,2908040,58275,play 채널A,2024-04-26 08:00:01+00:00
"[#티처스요약본] ""차라리 책을 더 읽히세요"" 엄마의 과도한 선행 학습에 조정식 팩폭♨ | 티처스 8회",395997,1926,play 채널A,2024-05-03 08:00:24+00:00
[#티처스요약본] 전국 상위 1% 연년생 오빠의 충고에 결국 터져버린 눈물💧 | 티처스 12회,288238,1550,play 채널A,2024-06-02 08:00:20+00:00
[티저] ♨지옥에서 올라온 수능 경력직♨ 입시 산전수전을 겪은 5수생 미미미누의 맞춤형 전략은? | 성적을 부탁해 티처스 15 회,408920,5573,play 채널A,2024-06-05 03:03:42+00:00
"[#티처스요약본] ""공부를 시키지 마세요!"" 공부량 많은 학생에 냉정한 조정식의 반응 | 티처스 13회",242158,1360,play 채널A,2024-06-07 08:00:21+00:00
[#티처스요약본] 정승제가 수학 선행을 부추긴다? 정승제가 인정하는 서울대 지망생 등장! | 티처스 13회,789158,3794,play 채널A,2024-06-09 08:00:24+00:00
#티처스 #조정식 l 240630 대면팬싸 l 6모 영어 망했어도 조정식 탈덕이란 없다,129153,2320,play 채널A,2024-06-11 10:10:00+00:00
[티저] ＂점수 안 나오면 은퇴할 거야＂ 정승제의 은퇴 선언?! 티처스 30일의 기적을 담은 우리들의 공부 기록 | 성적을 부탁해 티처스 15 회,260605,2275,play 채널A,2024-06-17 10:22:56+00:00
"정승제쌤, 근의 공식 아세요? #티처스 #퀴즈쇼 #썸머티처스쿨",372293,10852,play 채널A,2024-06-18 10:00:23+00:00
"정승제쌤, 근의 공식 아세요? #티처스 #퀴즈쇼 #썸머티처스쿨",372293,10852,play 채널A,2024-06-18 10:00:23+00:00
"조정식쌤, be 동사 아세요? #티처스 #퀴즈쇼 #썸머티처스쿨",1629366,45476,play 채널A,2024-06-18 10:00:24+00:00
[티저] 멘토 압박 면접에서 할 말 다하는 미미미누에 빡친(?) 정승제X조정식X전현무 | 성적을 부탁해 티처스 15 회,2232465,25950,play 채널A,2024-06-19 10:27:09+00:00
2025수능 대비 일타강사 수업 공개 ㅣ#티처스 6월 30일 첫 방송,191988,2146,play 채널A,2024-06-24 10:00:41+00:00
[#티처스] 24시간 초밀착 엄마와 수학 공포증 딸! 과연 수학 울렁증을 극복하고 목표 점수 100점에  도달할 수 있을까?📖 | [Re: open] 성적을 부탁해 티처스 15회,506427,4662,play 채널A,2024-06-30 12:20:00+00:00
[#방과후보충수업 미방분] 지금 중3이라면 주목! 2028 대입 개편안 미미미누가 다~ 알려드립니다! | [Re: open] 성적을 부탁해 티처스 15회,269783,2576,play 채널A,2024-06-30 12:47:34+00:00
뉴페이스 미미미누와 함께 다시 돌아온 티처스! | [Re: open] 성적을 부탁해 티처스 15회,71584,508,play 채널A,2024-07-01 11:05:58+00:00
현실감 없는 전교권 학생들의 대화! 중3들의 고등 입시 전략은? | [Re: open] 성적을 부탁해 티처스 15회,30702,120,play 채널A,2024-07-01 11:09:13+00:00
※학부모 주목※ 책상만 봐도 성적이 나온다?! 공부방 따로 수면방 따로인 전교 회장! | [Re: open] 성적을 부탁해 티처스 15회,88487,473,play 채널A,2024-07-01 11:09:23+00:00
[선공개] 한 과목도 3등급 안에 든 과목이 없다?! 미미미누의 추측은 맞을까? | [Re: open] 성적을 부탁해 티처스 16회,274827,2538,play 채널A,2024-07-06 10:57:28+00:00
[선공개] 한 과목도 3등급 안에 든 과목이 없다?! 미미미누의 추측은 맞을까? | [Re: open] 성적을 부탁해 티처스 16회,274827,2538,play 채널A,2024-07-06 10:57:28+00:00
[선공개] 한 과목도 3등급 안에 든 과목이 없다?! 미미미누의 추측은 맞을까? | [Re: open] 성적을 부탁해 티처스 16회,274827,2538,play 채널A,2024-07-06 10:57:28+00:00
[#방과후보충수업 미방분] ※절대※ 단어만 암기하지 마세요! 영단어 예문 공부가 중요한 이유 | [Re: open] 성적을 부탁해 티처스 16회,60152,470,play 채널A,2024-07-07 12:28:31+00:00
공부 1개월 차 노베이스 재수생의 사연! | [Re: open] 성적을 부탁해 티처스 16회,256849,1643,play 채널A,2024-07-07 12:35:41+00:00
공부 1개월 차 노베이스 재수생의 사연! | [Re: open] 성적을 부탁해 티처스 16회,256849,1643,play 채널A,2024-07-07 12:35:41+00:00
[예고] ※일촉즉발※ 솔루션 중단하는 정식T? 글러브를 놓고 펜을 잡은 고2 도전학생! | [Re: open] 성적을 부탁해 티처스 17회,109643,546,play 채널A,2024-07-07 13:33:40+00:00
//재수생 공감// 음소거 생활이 익숙한 재종반 라이프! | [Re: open] 성적을 부탁해 티처스 16회,60484,310,play 채널A,2024-07-08 11:11:14+00:00
우주 상향 질렀던 도전학생! 입시생이라면 꼭 알아야 할 성적 거리감 | [Re: open] 성적을 부탁해 티처스 16회,84284,480,play 채널A,2024-07-08 11:18:20+00:00
도전학생의 50일 챌린지! 승재T 울린 도전학생의 성적 | [Re: open] 성적을 부탁해 티처스 16회,110359,835,play 채널A,2024-07-08 11:27:11+00:00
수능 수학 1번밖에 못 푸는 수포자! 단 50일만에 기적을 보여줄 수 있을까?? | [Re: open] 성적을 부탁해 티처스 16회,31736,123,play 채널A,2024-07-12 08:00:31+00:00
극대노♨한 정식T! 솔루션 중단에 자진하차 선언까지?! | [Re: open] 성적을 부탁해 티처스 17회,355548,2676,play 채널A,2024-07-14 12:32:43+00:00
역대급 팩폭 날리는 티처스 군단! 순공 500시간의 허수 | [Re: open] 성적을 부탁해 티처스 17회,192185,1057,play 채널A,2024-07-14 12:36:09+00:00
[예고] ★과친자★가 나타났다! 과학 영재 중3의 과학고 진출을 둔 팽팽한 의견 차이! | [Re: open] 성적을 부탁해 티처스 18회,113364,609,play 채널A,2024-07-14 12:43:54+00:00
※경악※ 이해는 못 하는데 정답은 맞히는 도전학생! | [Re: open] 성적을 부탁해 티처스 17회,114201,562,play 채널A,2024-07-15 11:24:33+00:00
사회에 찌든 미미미누 #티처스,454441,13043,play 채널A,2024-07-18 10:00:53+00:00
문제는 분명 다 맞췄는데 해석도 못한다??! 야구선수 출신 공부 신생아의 도전! | [Re: open] 성적을 부탁해 티처스 17회,29866,149,play 채널A,2024-07-19 08:00:14+00:00
조정식 쌤 이렇게 화난 모습 처음이야..ㄷㄷ 영어 5등급 학생의 성적은 과연 오를까?? | [Re: open] 성적을 부탁해 티처스 17회,46797,268,play 채널A,2024-07-19 08:00:38+00:00
[선공개] 시도 때도 없이 계속되는 과학 수업(?) 티처스가 반한 도전학생♥ | [Re: open] 성적을 부탁해 티처스 18회 | 성적을 부탁해 티처스 18 회,96575,626,play 채널A,2024-07-20 10:58:14+00:00
[예고] 전국 50등 바둑 유망주에서 공부 새내기! 그런데... 혼자 있기가 무섭다?! | [Re: open] 성적을 부탁해 티처스 19회,78832,374,play 채널A,2024-07-21 12:23:31+00:00
[#방과후보충수업 미방분] 과학 장풍쌤이 알려주는 과목별 잘하는 학생 특징은? | [Re: open] 성적을 부탁해 티처스 18회,86334,528,play 채널A,2024-07-21 12:29:16+00:00
[#방과후보충수업 미방분] 과학 장풍쌤이 알려주는 과목별 잘하는 학생 특징은? | [Re: open] 성적을 부탁해 티처스 18회,86334,528,play 채널A,2024-07-21 12:29:16+00:00
과학고 입시 준비로 영어는 뒷전인 도전학생! 정식T와 100점 가능?! | [Re: open] 성적을 부탁해 티처스 18회,359886,2265,play 채널A,2024-07-21 12:36:08+00:00
[#방과후보충수업 미방분] 09년생 예비 고1은 주목! 물화생지 다~ 잘해야 하는 통합과학 꿀팁은? | [Re: open] 성적을 부탁해 티처스 18회,79045,440,play 채널A,2024-07-21 13:04:02+00:00
새벽 4시 반에 공부하는 중3 도전학생! | [Re: open] 성적을 부탁해 티처스 18회,28545,187,play 채널A,2024-07-22 12:24:38+00:00
새벽 4시 반에 공부하는 중3 도전학생! | [Re: open] 성적을 부탁해 티처스 18회,28545,187,play 채널A,2024-07-22 12:24:38+00:00
모르는 문제는 끝까지 물고 늘어진다! 학원 다닌 적 없는 도전학생 | [Re: open] 성적을 부탁해 티처스 18회,189730,789,play 채널A,2024-07-22 12:27:27+00:00
과학고 지원 학생 주목! 장풍T의 면접 TIP | [Re: open] 성적을 부탁해 티처스 18회,13796,91,play 채널A,2024-07-22 12:31:36+00:00
🌸천재 중3 소녀 보러 교문 앞에서 기다리는 조정식!🌸 과연 올 백점 가능할까???💯 | [Re: open] 성적을 부탁해 티처스 18회,133261,887,play 채널A,2024-07-26 08:00:26+00:00
"수험생 커뮤니티 직접 등판한 티쳐스 정승제 조정식, ""커뮤하는 너네 다 디져스"" ㅣ 디져스 EP.01",947364,15349,play 채널A,2024-07-27 08:00:21+00:00
[선공개] 국⋅영⋅수가 다 모인 티처스★ 국어 16년 차 명지희T의 등장! | [Re: open] 성적을 부탁해 티처스 19회 | 성적을 부탁해 티처스 19 회,154583,1013,play 채널A,2024-07-27 10:58:02+00:00
뒤늦은 공부와 ADHD의 아픔을 이겨내고 공부 도전하는 고1 학생! | [Re: open] 성적을 부탁해 티처스 19회,226802,1515,play 채널A,2024-07-28 12:37:25+00:00
엄마 껌딱지 도전학생과 '공부 독립' 솔루션?! 정식T 울린 결과는? | [Re: open] 성적을 부탁해 티처스 19회,144424,1175,play 채널A,2024-07-28 12:53:09+00:00
[#방과후보충수업 미방분] 많은 수험생을 재수각 서게 만들었던 2024 수능 고전 수필 완벽 풀이 | [Re: open] 성적을 부탁해 티처스 19회,53816,319,play 채널A,2024-07-28 12:59:11+00:00
책 안 읽어서 국어 못 한다고?! 일침 날리는 명지희 | [Re: open] 성적을 부탁해 티처스 19회,34371,183,play 채널A,2024-07-29 10:59:35+00:00
공부 8개월 만에 고1 수학 섭렵?! 천재성 보이는 도전학생 | [Re: open] 성적을 부탁해 티처스 19회,320341,1280,play 채널A,2024-07-29 11:05:53+00:00
티처스 군단을 깜짝 놀라게 한 공부 새내기의 성적은?! | [Re: open] 성적을 부탁해 티처스 19회,139717,567,play 채널A,2024-07-29 11:06:28+00:00
"※깜놀※ 토플은 거뜬, 고등 수학은 6바퀴째?! 티처스에 등장한 찐천재 | 성적을 부탁해 티처스 20 회",912068,4197,play 채널A,2024-08-04 13:03:32+00:00
매물조차 없는 서울 핵심 학군지?! 천재 소녀의 학군지 입성을 둔 열띤 토론♨  | 성적을 부탁해 티처스 20 회,211907,979,play 채널A,2024-08-04 13:13:30+00:00
[예고] ＂안 바뀌면 포기한다?＂ 지나친 사교육으로 망가진 도전학생?! 승제T의 솔루션 중단 선언 | 성적을 부탁해 티처스 21 회,79407,291,play 채널A,2024-08-05 06:34:32+00:00
5살 때부터 나는 알파벳을 했지~ 학군지 입성이 최대 고민이라는 천재 중2 소녀! | 성적을 부탁해 티처스 20 회,25043,129,play 채널A,2024-08-05 10:58:26+00:00
시험지부터 차원이 다르다?! 학군지 이사 선배(?)의 현실적인 조언 | 성적을 부탁해 티처스 20 회,131881,490,play 채널A,2024-08-05 11:14:19+00:00
12년 치 공부를 2년 만에 끝내버린 레전드 중2 도전학생♨ | 성적을 부탁해 티처스 20 회,78925,341,play 채널A,2024-08-05 11:16:47+00:00
생선님 눈에서 꿀 떨어져요★ 초격차 1등 솔루션! '승제T를 이겨라'   | 성적을 부탁해 티처스 20 회,264068,1161,play 채널A,2024-08-05 11:25:28+00:00
정승제T가 딸로 삼고 싶은 천재 중2 소녀!! 당장 수능봐도 될 정도의 천재적 모먼트 대공개! | 성적을 부탁해 티처스 20회,206654,868,play 채널A,2024-08-09 08:00:05+00:00
댓글 부검하러 왔다가 산 채로 부검 당할 뻔한 미미미누;; ㅣ 디져스 EP.02 [티처스],946357,15083,play 채널A,2024-08-10 08:00:09+00:00
댓글 부검하러 왔다가 산 채로 부검 당할 뻔한 미미미누;; ㅣ 디져스 EP.02 [티처스],946357,15083,play 채널A,2024-08-10 08:00:09+00:00
[선공개] ＂문제가 길면 안 푼다...＂ 사고력 비상인 도전학생의 수학 실력은?! | 성적을 부탁해 티처스 21 회,98400,516,play 채널A,2024-08-10 10:59:15+00:00
지울 수 없는 사교육의 흔적! 솔루션 중단 선언한 이유는?! | 성적을 부탁해 티처스 21 회,253982,1329,play 채널A,2024-08-11 12:31:09+00:00
＂내 병원 줄게＂ 할아버지의 의대 사랑! but 진짜 꿈은 따로 있는 도전학생 | 성적을 부탁해 티처스 21 회,400232,2025,play 채널A,2024-08-11 12:37:41+00:00
[#방과후보충수업 미방분] 문법 문제를 즐긴다?! 공부하면서 스트레스 받을 때 영어 문법 푸는 학생을 위한 조정식쌤의 걱정 어린 충고! | 성적을 부탁해 티처스 21 회,119722,530,play 채널A,2024-08-11 12:38:58+00:00
[예고] 한 학년이 4명?! 공부 스트레스 극심한 시골 전교 1등 중3! | 성적을 부탁해 티처스 22 회,59033,223,play 채널A,2024-08-11 12:39:25+00:00
＂의사 될 내 손주야~＂ 할아버지의 꿈은 도전학생의 의대 진학!  | 성적을 부탁해 티처스 21 회,62152,197,play 채널A,2024-08-12 11:24:11+00:00
영혼 없는 끄덕임의 연속; 과도한 사교육으로 무너진 메타인지 | 성적을 부탁해 티처스 21 회,53054,179,play 채널A,2024-08-12 11:32:45+00:00
티처스 사상 최고난도 수학 시험지?! 더 문제인 것은... 도전학생의 학습 상태! | 성적을 부탁해 티처스 21 회,105273,430,play 채널A,2024-08-12 11:35:28+00:00
위기의 솔루션! 긴급 면담으로 자기주도학습 설득에 직접 나선 승제T | 성적을 부탁해 티처스 21 회,81996,338,play 채널A,2024-08-12 12:41:57+00:00
[선공개] 학업에 관심 없는 시골 부모?! 학원 없는 환경이 답답한 딸ㅠㅠ | 성적을 부탁해 티처스 22 회,80819,374,play 채널A,2024-08-17 10:57:33+00:00
전교생 4명인 시골 학교에 입시는 잘 모르는 부모님! 시골 전교 1등 도전학생에 승제T가 날린 일침 | 성적을 부탁해 티처스 22 회,104693,476,play 채널A,2024-08-18 12:36:12+00:00
역대 공부 스트레스 가장 높은 도전학생의 등장! 시골 전교 1등 중3이 불안한 이유 | 성적을 부탁해 티처스 22 회,115171,669,play 채널A,2024-08-18 12:40:44+00:00
[#방과후보충수업 미방분] //당황// 장풍T 레이더에 걸린 학부모님 ㅋㅋ! 가지치기는 왜 하는 걸까? | 성적을 부탁해 티처스 22 회,16414,69,play 채널A,2024-08-18 12:41:07+00:00
[예고] 정시 올인 vs 무조건 수시! 암 투병 중인 아빠를 살리기 위해 의대에 가야만 하는 도전학생 | 성적을 부탁해 티처스 23 회,66371,326,play 채널A,2024-08-18 12:44:12+00:00
[예고] 정시 올인 vs 무조건 수시! 암 투병 중인 아빠를 살리기 위해 의대에 가야만 하는 도전학생 | 성적을 부탁해 티처스 23 회,66371,326,play 채널A,2024-08-18 12:44:12+00:00
전교생이 4명인 유토피아?! 경쟁자가 없어 불안한 도전학생! | 성적을 부탁해 티처스 22 회,40425,146,play 채널A,2024-08-19 11:30:36+00:00
새벽 5시 취침은 기본! 시골에서 대입 준비하는 고등학생의 현실 | 성적을 부탁해 티처스 22 회,31269,87,play 채널A,2024-08-19 11:37:36+00:00
영어 모의고사 7등급?! 시골 전교 1등의 한계... 고등학교에서의 생존 전략은? | 성적을 부탁해 티처스 22 회,37863,173,play 채널A,2024-08-19 11:59:13+00:00
영어 모의고사 7등급?! 시골 전교 1등의 한계... 고등학교에서의 생존 전략은? | 성적을 부탁해 티처스 22 회,37863,173,play 채널A,2024-08-19 11:59:13+00:00
무엇이든~ 물어보지~ 마세요;; 당황과 황당만 남은 무물ㅣ 디져스 EP.03 [티처스],591287,11458,play 채널A,2024-08-24 08:00:10+00:00
[선공개] 의대를 목표 학생 등장!! 승제와 정식의 솔루션이 엇갈린 이유는?? | 성적을 부탁해 티처스 23 회,99016,570,play 채널A,2024-08-24 10:59:36+00:00
아빠의 암이 자신의 탓이라며 자책하는 도전학생 (ㅠㅠ) 의대를 포기하지 못하는 이유  | 성적을 부탁해 티처스 23 회,114655,595,play 채널A,2024-08-25 12:30:25+00:00
메디컬을 꿈꾸는 극상위권의 생기부 관리 비법! 입시 전략을 두고 엇갈리는 티처스♨  | 성적을 부탁해 티처스 23 회,128844,729,play 채널A,2024-08-25 12:35:33+00:00
＂턱 괴지 말고! 다리 꼬지 말고!＂ 군인 아빠의 군대식 교육법에 진절머리 나는 중3 딸 | 성적을 부탁해 티처스 24 회,65776,263,play 채널A,2024-08-25 13:28:33+00:00
중학교 때 미적분 끝낸 극상위권 도전학생! 세특 관리 비법은? | 성적을 부탁해 티처스 23 회,13398,64,play 채널A,2024-08-26 11:02:10+00:00
※긴장※ 정식T 혼 쏙 빼놓는 시험 결과! 극상위권 진입에 성공했을까? | 성적을 부탁해 티처스 23 회,57898,272,play 채널A,2024-08-26 11:26:19+00:00
※긴장※ 정식T 혼 쏙 빼놓는 시험 결과! 극상위권 진입에 성공했을까? | 성적을 부탁해 티처스 23 회,57898,272,play 채널A,2024-08-26 11:26:19+00:00
[#티처스] 학군지 1등 엄마들이 말해주는 최상위권 자녀 만드는 방법 | 입시맘 EP.01,52296,566,play 채널A,2024-08-31 08:00:28+00:00
티처스 최초 육군 소령 가족♨ 갓반고 꿈꾸는 군수저 중3 딸 | 성적을 부탁해 티처스 24 회,29283,100,play 채널A,2024-09-01 11:20:00+00:00
＂선행 시켜줘!!!!!＂ 이 상태로 선행한다고?! 승제T 충격 먹은 도전 학생 수학 실력(ㄷㄷ) | 성적을 부탁해 티처스 24 회,132695,607,play 채널A,2024-09-01 12:32:22+00:00
[#방과후보충수업 미방분] 단어만 보고 문제 풀이 중(?) 정식T가 알려주는 문장구조♨ | 성적을 부탁해 티처스 24 회,48373,198,play 채널A,2024-09-01 12:34:33+00:00
[#방과후보충수업 미방분] 단어만 보고 문제 풀이 중(?) 정식T가 알려주는 문장구조♨ | 성적을 부탁해 티처스 24 회,48373,198,play 채널A,2024-09-01 12:34:33+00:00
고입 재수 위험(?) 충격적인 입시 상담 결과(ㄷㄷ) | 성적을 부탁해 티처스 24 회,13446,48,play 채널A,2024-09-01 12:53:49+00:00
이번 학기 공부법은 이거다 #티처스,20472,337,play 채널A,2024-09-02 10:00:46+00:00
치열한 대학 입시에서 살아남은 1등 엄마들의 솔직한 이야기ㅣ성적을 부탁해 티처스 #입시맘,15111,86,play 채널A,2024-09-03 10:00:39+00:00
치열한 대학 입시에서 살아남은 1등 엄마들의 솔직한 이야기ㅣ성적을 부탁해 티처스 #입시맘,15111,86,play 채널A,2024-09-03 10:00:39+00:00
